"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"FC4" 0.8432 0.4568 0.1482 0.1606 0.8768 0.5556 0.5752 0.152 0.6528
"FC2" 0.6106 0.0014 0.3738 0.1152 0.6734 0.1334 0.1594 0.2148 0.2682
"FCz" 0.8102 0.0802 0.2618 0.188 0.8386 0.2234 0.2378 0.2156 0.3558
"Cz" 0.9464 0.3392 0.1878 0.1196 0.9706 0.4162 0.5838 0.1484 0.622
"C2" 0.817 0.0964 0.2174 0.1076 0.8438 0.1988 0.415 0.1496 0.4798
"C4" 0.9334 0.6882 0.162 0.1834 0.949 0.7574 0.744 0.1712 0.8004
"C6" 0.7346 0.4092 0.1928 0.1698 0.7586 0.4952 0.4388 0.1804 0.5176
"T8" 0.9976 0.7428 0.159 0.1576 0.9964 0.7816 0.8528 0.1596 0.864
"TP8" 0.9132 0.7896 0.2148 0.204 0.9374 0.8138 0.9486 0.2068 0.952
"CP6" 0.905 0.7062 0.1662 0.186 0.9214 0.7654 0.8548 0.1772 0.894
"CP4" 0.9566 0.7188 0.1578 0.1702 0.961 0.7736 0.8014 0.1658 0.8358
"CP2" 0.9658 0.921 0.1828 0.181 0.9622 0.921 0.9258 0.1806 0.9242
"P2" 0.9878 0.759 0.1586 0.1682 0.9872 0.8092 0.8228 0.1626 0.8634
"P4" 0.509 0.5784 0.1784 0.221 0.5968 0.6602 0.7488 0.1988 0.7966
"P6" 0.6732 0.4758 0.1494 0.1824 0.7402 0.5768 0.8448 0.1644 0.877
"P8" 0.4604 0.0814 0.167 0.292 0.5938 0.2928 0.797 0.22 0.8244
"P10" 0.938 0.2396 0.1272 0.3176 0.947 0.3954 0.7366 0.2008 0.7884
"PO8" 0.0482 0.549 0.24 0.52 0.303 0.6798 0.1652 0.3652 0.3952
"PO4" 0.5248 0.7092 0.1584 0.2208 0.6104 0.7624 0.7474 0.1868 0.7954
"O2" 0.5684 0.4556 0.1768 0.234 0.6264 0.5176 0.4178 0.1984 0.4922
