TrialN,Sample,BlockN,StimType,rawRT,corrNT,corrTG,ITI,RT
1,7714,1,0,NaN,1,NaN,0.798828125,NaN
2,8532,1,0,NaN,1,NaN,0.7998046875,NaN
3,9351,1,0,NaN,1,NaN,0.798828125,NaN
4,10169,1,0,NaN,1,NaN,0.7998046875,NaN
5,10988,1,0,NaN,1,NaN,0.7998046875,NaN
6,11807,1,0,NaN,1,NaN,0.7998046875,NaN
7,12626,1,0,NaN,1,NaN,0.7998046875,NaN
8,13445,1,0,NaN,1,NaN,0.7998046875,NaN
9,14264,1,0,NaN,1,NaN,0.7998046875,NaN
10,15083,1,0,NaN,1,NaN,0.798828125,NaN
11,15901,1,0,NaN,1,NaN,0.7998046875,NaN
12,16720,1,0,NaN,1,NaN,0.7998046875,NaN
13,17539,1,0,NaN,1,NaN,0.7998046875,NaN
14,18358,1,0,NaN,1,NaN,0.7998046875,NaN
15,19177,1,1,NaN,NaN,1,1.119140625,1.3017578125
16,20323,1,0,0.1826171875,1,NaN,0.7998046875,NaN
17,21142,1,0,NaN,1,NaN,0.7998046875,NaN
18,21961,1,0,NaN,1,NaN,0.7998046875,NaN
19,22780,1,0,NaN,1,NaN,0.7998046875,NaN
20,23599,1,0,NaN,1,NaN,0.7998046875,NaN
21,24418,1,0,NaN,1,NaN,0.798828125,NaN
22,25236,1,0,NaN,1,NaN,0.7998046875,NaN
23,26055,1,0,NaN,1,NaN,0.7998046875,NaN
24,26874,1,0,NaN,1,NaN,0.7998046875,NaN
25,27693,1,0,NaN,1,NaN,0.7998046875,NaN
26,28512,1,1,NaN,NaN,1,1.119140625,1.248046875
27,29658,1,0,0.12890625,1,NaN,0.7998046875,NaN
28,30477,1,0,NaN,1,NaN,0.7998046875,NaN
29,31296,1,0,NaN,1,NaN,0.7998046875,NaN
30,32115,1,0,NaN,1,NaN,0.7998046875,NaN
31,32934,1,0,NaN,1,NaN,0.7998046875,NaN
32,33753,1,0,NaN,1,NaN,0.798828125,NaN
33,34571,1,0,NaN,1,NaN,0.7998046875,NaN
