"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"Fp1" 0.9958 0.977 0 0 0.9958 0.977 0.9854 0 0.9854
"AF7" 0.4484 0.8226 0 0 0.4484 0.8226 0.4488 0 0.4488
"AF3" 0.7034 0.3662 0 0 0.7034 0.3662 0.4818 0 0.4818
"F1" 0.3876 0.5464 0 0 0.3876 0.5464 0.3192 0 0.3192
"F3" 0.9544 0.6448 0 0 0.9544 0.6448 0.8876 0 0.8876
"F5" 0.9312 0.9968 0 0 0.9312 0.9968 0.9414 0 0.9414
"F7" 0.7278 0.973 0 0 0.7278 0.973 0.7758 0 0.7758
"FT7" 0.8756 0.9154 0 0 0.8756 0.9154 0.8654 0 0.8654
"FC5" 0.6742 0.6612 0 0 0.6742 0.6612 0.6338 0 0.6338
"FC3" 0.5918 0.9298 0 0 0.5918 0.9298 0.691 0 0.691
"FC1" 0.6234 0.5524 0 0 0.6234 0.5524 0.9408 0 0.9408
"C1" 0.94 0.9826 0 0 0.94 0.9826 0.9478 0 0.9478
"C3" 0.9562 0.5444 0 0 0.9562 0.5444 0.7846 0 0.7846
"C5" 0.6496 0.735 0 0 0.6496 0.735 0.852 0 0.852
"T7" 0.6816 0.3728 0 0 0.6816 0.3728 0.4324 0 0.4324
"TP7" 0.978 0.9302 0 0 0.978 0.9302 0.9746 0 0.9746
"CP5" 0.8858 0.945 0 0 0.8858 0.945 0.886 0 0.886
"CP3" 0.9868 0.9968 0 0 0.9868 0.9968 0.9798 0 0.9798
"CP1" 0.7028 0.8512 0 0 0.7028 0.8512 0.8442 0 0.8442
"P1" 0.4898 0.2862 0 0 0.4898 0.2862 0.9264 0 0.9264
"P3" 0.8416 0.8608 0 0 0.8416 0.8608 0.8338 0 0.8338
"P5" 0.6634 0.3878 0 0 0.6634 0.3878 0.5892 0 0.5892
"P7" 0.2538 0.0596 0 0 0.2538 0.0596 0.0672 0 0.0672
"P9" 0.942 0.9042 0 0 0.942 0.9042 0.9064 0 0.9064
"PO7" 0.6842 0.2888 0 0 0.6842 0.2888 0.894 0 0.894
"PO3" 0.1674 0.2132 0 0 0.1674 0.2132 0.112 0 0.112
"O1" 0.307 0.0538 0 0 0.307 0.0538 0.0748 0 0.0748
"Oz" 0.9876 0.0782 0 0 0.9876 0.0782 0.2448 0 0.2448
"POz" 0.8734 0.4616 0 0 0.8734 0.4616 0.7812 0 0.7812
"Pz" 0.3448 0.7814 0 0 0.3448 0.7814 0.3908 0 0.3908
"CPz" 0.707 0.631 0 0 0.707 0.631 0.9388 0 0.9388
"Fpz" 0.7896 0.6344 0 0 0.7896 0.6344 1 0 1
"Fp2" 0.8106 0.6568 0 0 0.8106 0.6568 0.6936 0 0.6936
"AF8" 0.9258 0.817 0 0 0.9258 0.817 0.8452 0 0.8452
"AF4" 0.1774 0.7326 0 0 0.1774 0.7326 0.2986 0 0.2986
"AFz" 0.4212 0.3294 0 0 0.4212 0.3294 0.2648 0 0.2648
"Fz" 0.938 0.6562 0 0 0.938 0.6562 0.8714 0 0.8714
"F2" 0.713 0.5654 0 0 0.713 0.5654 0.535 0 0.535
"F4" 0.9422 0.9624 0 0 0.9422 0.9624 0.9796 0 0.9796
"F6" 0.3738 0.5404 0 0 0.3738 0.5404 0.3666 0 0.3666
"F8" 0.73 0.2594 0 0 0.73 0.2594 0.7188 0 0.7188
"FT8" 0.5006 0.9066 0 0 0.5006 0.9066 0.564 0 0.564
"FC6" 0.5756 0.2598 0 0 0.5756 0.2598 0.2946 0 0.2946
"FC4" 0.9246 0.9782 0 0 0.9246 0.9782 0.9478 0 0.9478
"FC2" 0.8124 0.9768 0 0 0.8124 0.9768 0.8394 0 0.8394
"FCz" 0.9922 0.9958 0 0 0.9922 0.9958 0.9956 0 0.9956
"Cz" 0.7876 0.955 0 0 0.7876 0.955 0.8518 0 0.8518
"C2" 0.4832 0.8108 0 0 0.4832 0.8108 0.4836 0 0.4836
"C4" 0.9112 0.9048 0 0 0.9112 0.9048 0.8726 0 0.8726
"C6" 0.4992 0.9918 0 0 0.4992 0.9918 0.6016 0 0.6016
"T8" 0.5928 0.3462 0 0 0.5928 0.3462 0.3244 0 0.3244
"TP8" 0.4694 0.4468 0 0 0.4694 0.4468 0.834 0 0.834
"CP6" 0.6194 0.7106 0 0 0.6194 0.7106 0.8816 0 0.8816
"CP4" 0.5814 0.9766 0 0 0.5814 0.9766 0.6966 0 0.6966
"CP2" 0.856 0.9804 0 0 0.856 0.9804 0.8788 0 0.8788
"P2" 0.8932 0.9934 0 0 0.8932 0.9934 0.9228 0 0.9228
"P4" 0.7156 0.883 0 0 0.7156 0.883 0.8002 0 0.8002
"P6" 0.2312 0.863 0 0 0.2312 0.863 0.285 0 0.285
"P8" 0.57 0.5622 0 0 0.57 0.5622 0.5258 0 0.5258
"P10" 0.4106 0.436 0 0 0.4106 0.436 0.2866 0 0.2866
"PO8" 0.5646 0.395 0 0 0.5646 0.395 0.391 0 0.391
"PO4" 0.926 0.8564 0 0 0.926 0.8564 0.8654 0 0.8654
"O2" 0.1754 0.071 0 0 0.1754 0.071 0.0442 0 0.0442
