"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"Fp1" 0.6 0.6 0.4 0.4 1 1 0.6 0.4 1
"AF7" 0.8 0.2 1 1 0.6 0.8 0.2 1 0.8
"AF3" 0.8 0.8 1 1 1 0.6 0.8 1 0.6
"F1" 0.2 0.2 0.8 0.8 1 1 0 0.8 0.8
"F3" 0 0 0.8 1 0.6 0.6 0 0.8 0.6
"F5" 1 0.8 0.8 0.8 0.6 0.8 0.8 0.8 0.8
"F7" 0.8 0.2 0.8 1 0.8 1 0.6 0.8 1
"FT7" 0.8 0.6 1 1 0.6 0.8 0.8 1 0.6
"FC5" 0 0.8 0.4 0.4 0.4 0.8 0 0.4 0.4
"FC3" 0 0.6 1 0.4 1 0.8 0.2 0.8 0.8
"FC1" 0.4 0.2 0.6 0.2 1 0.8 0.4 0.4 1
"C1" 0 0.4 0.8 0.2 1 0.6 0 0.6 1
"C3" 0.4 0.2 0.8 1 0.8 1 0.2 0.8 1
"C5" 0 0.8 0.6 0.2 0.6 1 0 0.4 0.6
"T7" 0.4 0.6 0.8 1 0.8 1 0.6 1 0.6
"TP7" 0.2 0.6 0.6 0.8 0.6 1 0.6 0.6 1
"CP5" 0.8 1 0.8 1 1 0.8 0.6 1 0.8
"CP3" 0 0.8 0.6 1 0.6 0.6 0.4 0.6 0.6
"CP1" 0.4 0 0.8 1 0.6 1 0.2 1 0.8
"P1" 0.4 0.6 0.8 1 0.8 1 0.2 1 0.6
"P3" 0 1 0.8 0.6 0.8 0.6 0.2 0.6 1
"P5" 0.6 0.8 0.4 0.4 0.6 0.8 0.6 0.4 1
"P7" 0.2 1 0.6 0.6 0.8 0.8 0.2 0.6 0.8
"P9" 0.6 1 1 0.8 0.8 0.4 1 1 0.8
"PO7" 0 0.6 0.4 0.6 0.4 1 0 0.4 0.4
"PO3" 1 0.8 0.8 0.8 1 0.4 1 0.8 1
"O1" 0.6 0.8 0.8 0.8 1 0.8 0.4 0.8 0.8
"Oz" 1 0.6 0.8 0.8 1 1 0.6 0.8 1
"POz" 0.4 0.8 1 1 1 0.6 0.6 1 0.8
"Pz" 0.6 0.8 0.4 0.4 0.8 1 0.8 0.4 1
"CPz" 0 0.2 0.2 0.2 0.8 0.6 0 0.2 0.8
"Fpz" 0.6 0.6 0.4 0.6 1 1 0.6 0.4 1
"Fp2" 0.8 0.8 1 1 0.6 1 0.6 1 0.4
"AF8" 0.4 1 0.8 0.6 0.8 1 0.4 0.8 0.8
"AF4" 0.2 0.8 0.6 0.6 0.4 0.6 0.2 0.6 0.4
"AFz" 0.2 0.2 0.8 0.8 1 1 0.4 0.8 0.8
"Fz" 0 0.2 0.8 1 0.8 1 0 0.8 0.8
"F2" 0.8 0.4 0.8 0.8 0.8 0.8 0.6 0.8 1
"F4" 0.2 0.6 0.6 0.6 1 0.6 0.2 0.6 1
"F6" 0.8 0.2 1 0.8 0.8 0.6 0.2 0.8 0.6
"F8" 0.2 0.8 0.6 0.4 0.6 0.8 0.4 0.4 0.8
"FT8" 0 0.6 0.8 0.8 0.8 1 0 0.8 0.8
"FC6" 0 0.8 1 0.4 0.6 0.6 0 0.4 0.6
"FC4" 0 0.4 0.8 0.8 0.6 0.6 0 1 0.6
"FC2" 0.2 0.2 0.6 0.4 0.6 0.6 0 0.4 0.4
"FCz" 0.6 0.2 0.6 0.4 0.2 0.6 0.8 0.4 0.8
"Cz" 0.4 0.4 1 1 1 1 0.4 1 1
"C2" 0.2 0.6 1 0.8 0.8 0.8 0.2 1 0.8
"C4" 0.8 0.4 1 0.8 0.2 1 0.8 0.8 0.2
"C6" 0.2 0.4 0.2 0.4 0.2 0.4 0 0.4 0.4
"T8" 0.6 1 0.6 0.6 0.8 0.8 1 0.6 0.8
"TP8" 0.4 0.8 0.6 0.8 0.8 0.8 0.8 0.8 0.8
"CP6" 0.2 0.8 1 1 0.8 0.6 0.4 1 0.6
"CP4" 0.4 0.6 1 1 1 0.4 0 1 1
"CP2" 0.2 0 1 0.8 0.8 1 0.2 1 0.8
"P2" 1 0.6 0.6 0.6 0.8 0.8 0.8 0.6 0.6
"P4" 0.6 0.4 0.8 1 0.6 0.8 0.2 0.8 0.6
"P6" 0.4 1 1 1 0.6 0.8 0.4 1 0.6
"P8" 0 0.4 1 1 1 0.6 0 1 1
"P10" 0.6 0.8 0.8 1 0.8 0.6 0.4 1 0.6
"PO8" 1 0.8 0.8 0.8 1 0.4 0.8 0.8 0.4
"PO4" 0.2 0.2 0.8 0.8 0.8 0.8 0 0.8 1
"O2" 0 0.2 0.4 0.4 0.8 1 0 0.4 0.8
