"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"Fp1" 0.4 0.4 0.4 0.4 0.8 0.8 0.6 0.4 1
"AF7" 0.6 0 0.4 0.4 0.6 0.4 0 0.4 0.4
"AF3" 0.6 0.6 0.2 0.4 0.4 0.4 0.2 0.2 0.4
"F1" 1 0 0 0.2 1 0 0 0 0
"F3" 0.2 0 0.6 0.6 0.4 0.6 0.2 0.6 0.4
"F5" 1 0.6 0 0 1 0.6 0.8 0 0.8
"F7" 0.4 0.8 0.4 0.4 0.8 0.8 0.8 0.4 0.8
"FT7" 0.4 0 0.6 0.4 0.4 0.4 0.8 0.6 0.8
"FC5" 0.8 0.8 0.4 0.4 0.8 0.8 0.8 0.4 0.8
"FC3" 0.2 0.2 0.4 0.4 0.2 0.2 0.2 0.4 0.2
"FC1" 0.8 0.6 0.4 0.4 0.8 0.2 0.6 0.4 0.6
"C1" 0 0 0.4 0.4 0.4 0.4 0 0.4 0.4
"C3" 0.4 0.8 0.2 0.2 0.6 0.6 0.4 0.2 0.6
"C5" 0.4 0.8 0.2 0.2 0.6 1 0.2 0.2 0.4
"T7" 0.8 0.4 0.2 0.2 0.6 0.6 0.8 0.2 0.6
"TP7" 0.6 0.4 0.4 0.4 1 0.8 0.4 0.4 0.4
"CP5" 1 0.8 0.6 0.4 1 0.8 0.8 0.6 0.8
"CP3" 1 1 0 0 1 1 0.8 0 0.8
"CP1" 0.8 0.6 0.2 0.2 0.6 0.4 0.8 0.2 0.6
"P1" 0 1 0.2 0.2 0.2 0.8 0.4 0.2 0.6
"P3" 0.2 0.4 0.8 0.8 1 0.8 0.4 0.8 0.8
"P5" 0.8 0.4 0.4 0.4 0.8 0.8 0.6 0.4 0.6
"P7" 0.8 0.4 0.4 0.4 0.4 0.8 1 0.4 0.6
"P9" 0.4 0 0.2 0.2 0.4 0 0.4 0 0.4
"PO7" 0 0 0.2 1 0.2 0.2 0 0.4 0.2
"PO3" 0.4 0.4 0 0 0.4 0.4 1 0 1
"O1" 0.6 0.2 0.2 0.6 0.6 0.6 0.8 0.4 0.8
"Oz" 1 1 0.2 0 1 1 0.6 0 0.6
"POz" 0.4 0.6 0.2 0.4 0.2 0.8 0 0.4 0.2
"Pz" 0.6 0.2 0 0 0.6 0.2 0.6 0 0.6
"CPz" 0.6 0.6 0 0 0.6 0.6 0.6 0 0.6
"Fpz" 0.4 0 0.2 0.2 0.6 0.2 0 0.2 0.2
"Fp2" 0.2 0.8 0 0 0.4 0.6 0.8 0 1
"AF8" 0.6 0.8 0.2 0.4 1 0.8 0.8 0.2 0.8
"AF4" 0.2 0 0 0 0.6 0.4 0.2 0 0.6
"AFz" 0 0 0 0 0 0 0 0 0
"Fz" 0 0.2 0.2 0.2 0.2 0.4 0 0.2 0.2
"F2" 0.6 0.6 0.4 0.4 1 0.6 0.8 0.4 0.8
"F4" 0.6 0.6 0.6 0.6 0.8 0.8 0.8 0.6 1
"F6" 0.8 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.4
"F8" 0.8 0.8 0 0 0.8 0.8 0.8 0 0.8
"FT8" 0.6 0.8 0.6 0.6 0.8 1 0.4 0.6 1
"FC6" 0 0 0.4 0.4 0.2 0.2 0 0.4 0.2
"FC4" 0.6 0.2 0.4 0.4 0.6 0.6 0.2 0.4 0.6
"FC2" 0.4 0.2 0.2 0.2 0.8 0.6 0.2 0.2 0.6
"FCz" 0.6 0.4 0.4 0.4 0.8 0.2 0.2 0.2 0
"Cz" 0.8 0 0.2 0.2 1 0.2 0.2 0.2 0.4
"C2" 0.6 0.6 0.2 0.2 0.8 0.8 0.8 0.2 1
"C4" 0.8 0.6 0.4 0.4 1 0.8 1 0.4 0.8
"C6" 1 0.4 0.2 0.2 0.8 0.6 0.4 0.2 0.6
"T8" 0.4 0.8 0.2 0.2 0.2 0.6 1 0.2 0.8
"TP8" 0.2 0.6 0 0 0.2 0.6 0.8 0 0.8
"CP6" 0 0 0.4 0.4 0.2 0.2 0 0.6 0.2
"CP4" 0.8 0.6 0.2 0.4 1 0.8 0.8 0.2 1
"CP2" 0.6 0.4 0.6 0.6 0.8 1 0.4 0.6 1
"P2" 0.6 0.8 0.2 0.2 0.8 1 0.6 0.2 0.8
"P4" 0.8 0.6 0.4 0.4 0.8 1 0.6 0.4 1
"P6" 0.6 0.8 0.2 0.4 0.6 0.8 0.8 0.4 0.8
"P8" 0.2 0.4 0 0 0.2 0.4 0.8 0 0.8
"P10" 0.6 1 0.4 0.2 0.8 0.8 0.6 0.2 0.8
"PO8" 0.8 0.2 0.2 0.2 1 0.4 0.4 0.2 0.6
"PO4" 0.2 1 0.2 0.6 0.2 0.6 0.4 0.2 0.4
"O2" 0.2 0.6 0 0.8 0.2 0.6 0.6 0.6 0.6
