TrialN,Sample,BlockN,StimType,rawRT,corrNT,corrTG,ITI,RT
1,5799,1,0,NaN,1,NaN,1.00390625,NaN
2,6827,1,0,NaN,1,NaN,1.00390625,NaN
3,7855,1,0,NaN,1,NaN,1.00390625,NaN
4,8883,1,0,NaN,1,NaN,1.00390625,NaN
5,9911,1,0,NaN,1,NaN,1.0029296875,NaN
6,10938,1,0,NaN,1,NaN,1.00390625,NaN
7,11966,1,0,NaN,1,NaN,1.00390625,NaN
8,12994,1,0,NaN,1,NaN,1.00390625,NaN
9,14022,1,1,NaN,NaN,1,1.3046875,1.58984375
10,15358,1,0,0.28515625,1,NaN,1.0029296875,NaN
11,16385,1,0,NaN,1,NaN,1.00390625,NaN
12,17413,1,0,NaN,1,NaN,1.00390625,NaN
13,18441,1,0,NaN,1,NaN,1.0029296875,NaN
14,19468,1,0,NaN,1,NaN,1.0048828125,NaN
15,20497,1,0,NaN,1,NaN,1.0029296875,NaN
16,21524,1,0,NaN,1,NaN,1.00390625,NaN
17,22552,1,0,NaN,1,NaN,1.0029296875,NaN
18,23579,1,1,NaN,NaN,1,1.3046875,1.6005859375
19,24915,1,0,0.2958984375,1,NaN,1.00390625,NaN
20,25943,1,0,NaN,1,NaN,1.00390625,NaN
21,26971,1,0,NaN,1,NaN,1.00390625,NaN
22,27999,1,0,NaN,1,NaN,1.00390625,NaN
23,29027,1,0,NaN,1,NaN,1.0029296875,NaN
24,30054,1,0,NaN,1,NaN,1.00390625,NaN
25,31082,1,0,NaN,1,NaN,1.0029296875,NaN
26,32109,1,1,NaN,NaN,1,1.3046875,1.4267578125
27,33445,1,0,0.1220703125,1,NaN,1.00390625,NaN
28,34473,1,0,NaN,1,NaN,1.00390625,NaN
29,35501,1,0,NaN,1,NaN,1.00390625,NaN
30,36529,1,0,NaN,1,NaN,1.00390625,NaN
31,37557,1,0,NaN,1,NaN,1.0029296875,NaN
32,38584,1,0,NaN,1,NaN,1.00390625,NaN
33,39612,1,0,NaN,1,NaN,1.0029296875,NaN
34,40639,1,0,NaN,1,NaN,1.00390625,NaN
35,41667,1,0,NaN,1,NaN,1.00390625,NaN
36,42695,1,0,NaN,1,NaN,1.00390625,NaN
37,43723,1,0,NaN,1,NaN,1.0029296875,NaN
38,44750,1,0,NaN,1,NaN,1.00390625,NaN
39,45778,1,0,NaN,1,NaN,1.00390625,NaN
40,46806,1,1,NaN,NaN,1,1.3046875,1.44921875
41,48142,1,0,0.14453125,1,NaN,1.00390625,NaN
42,49170,1,0,NaN,1,NaN,1.0029296875,NaN
43,50197,1,0,NaN,1,NaN,1.00390625,NaN
44,51225,1,0,NaN,1,NaN,1.00390625,NaN
45,52253,1,0,NaN,1,NaN,1.0029296875,NaN
46,53280,1,0,NaN,1,NaN,1.00390625,NaN
47,54308,1,0,NaN,1,NaN,1.00390625,NaN
48,55336,1,0,NaN,1,NaN,1.00390625,NaN
49,56364,1,1,NaN,NaN,1,1.3046875,1.427734375
50,57700,1,0,0.123046875,1,NaN,1.0029296875,NaN
51,58727,1,0,NaN,1,NaN,1.00390625,NaN
52,59755,1,0,NaN,1,NaN,1.00390625,NaN
53,60783,1,0,NaN,1,NaN,1.00390625,NaN
54,61811,1,0,NaN,1,NaN,1.0029296875,NaN
55,62838,1,0,NaN,1,NaN,1.00390625,NaN
56,63866,1,0,NaN,1,NaN,1.00390625,NaN
57,64894,1,0,NaN,1,NaN,1.0029296875,NaN
58,65921,1,0,NaN,1,NaN,1.00390625,NaN
59,66949,1,0,NaN,1,NaN,1.00390625,NaN
60,67977,1,1,NaN,NaN,1,1.3046875,1.6796875
61,69313,1,0,0.375,1,NaN,1.00390625,NaN
62,70341,1,0,NaN,1,NaN,1.0029296875,NaN
63,71368,1,0,NaN,1,NaN,1.00390625,NaN
64,72396,1,0,NaN,1,NaN,1.00390625,NaN
65,73424,1,0,NaN,1,NaN,1.0029296875,NaN
66,74451,1,0,NaN,1,NaN,1.00390625,NaN
67,75479,1,0,NaN,1,NaN,1.00390625,NaN
68,76507,1,1,NaN,NaN,1,1.3046875,1.677734375
69,77843,1,0,0.373046875,1,NaN,1.00390625,NaN
70,78871,1,0,NaN,1,NaN,1.0029296875,NaN
71,79898,1,0,NaN,1,NaN,1.00390625,NaN
72,80926,1,0,NaN,1,NaN,1.00390625,NaN
73,81954,1,0,NaN,1,NaN,1.00390625,NaN
74,82982,1,0,NaN,1,NaN,1.0029296875,NaN
75,84009,1,0,NaN,1,NaN,1.00390625,NaN
76,85037,1,0,NaN,1,NaN,1.00390625,NaN
77,86065,1,0,NaN,0,NaN,1.0029296875,1.109375
