"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"Fp1" 0.674 0.674 0 0 0.674 0.674 0.674 0 0.674
"AF7" 0.044 0.044 0 0 0.044 0.044 0.044 0 0.044
"AF3" 0 0 0 0 0 0 0 0 0
"F1" 0.126 0.126 0 0 0.126 0.126 0.126 0 0.126
"F3" 0.558 0.558 0 0 0.558 0.558 0.558 0 0.558
"F5" 0.538 0.538 0 0 0.538 0.538 0.538 0 0.538
"F7" 0.016 0.016 0 0 0.016 0.016 0.016 0 0.016
"FT7" 0.126 0.126 0 0 0.126 0.126 0.126 0 0.126
"FC5" 0.152 0.152 0 0 0.152 0.152 0.152 0 0.152
"FC3" 0.576 0.576 0 0 0.576 0.576 0.576 0 0.576
"FC1" 0.076 0.076 0 0 0.076 0.076 0.076 0 0.076
"C1" 0.068 0.068 0 0 0.068 0.068 0.068 0 0.068
"C3" 0.09 0.09 0 0 0.09 0.09 0.09 0 0.09
"C5" 0.66 0.66 0 0 0.66 0.66 0.66 0 0.66
"T7" 0.922 0.922 0 0 0.922 0.922 0.922 0 0.922
"TP7" 0.698 0.698 0 0 0.698 0.698 0.698 0 0.698
"CP5" 0.076 0.076 0 0 0.076 0.076 0.076 0 0.076
"CP3" 0.072 0.072 0 0 0.072 0.072 0.072 0 0.072
"CP1" 0.542 0.542 0 0 0.542 0.542 0.542 0 0.542
"P1" 0.472 0.472 0 0 0.472 0.472 0.472 0 0.472
"P3" 0.038 0.038 0 0 0.038 0.038 0.038 0 0.038
"P5" 0.032 0.032 0 0 0.032 0.032 0.032 0 0.032
"P7" 1 1 0 0 1 1 1 0 1
"P9" 0.934 0.934 0 0 0.934 0.934 0.934 0 0.934
"PO7" 0.82 0.82 0 0 0.82 0.82 0.82 0 0.82
"PO3" 0.116 0.116 0 0 0.116 0.116 0.116 0 0.116
"O1" 0.784 0.784 0 0 0.784 0.784 0.784 0 0.784
"Iz" 0.276 0.276 0 0 0.276 0.276 0.276 0 0.276
"Oz" 0.892 0.892 0 0 0.892 0.892 0.892 0 0.892
"POz" 0.256 0.256 0 0 0.256 0.256 0.256 0 0.256
"Pz" 0.184 0.184 0 0 0.184 0.184 0.184 0 0.184
"CPz" 0.148 0.148 0 0 0.148 0.148 0.148 0 0.148
"Fpz" 0.274 0.274 0 0 0.274 0.274 0.274 0 0.274
"Fp2" 0.08 0.08 0 0 0.08 0.08 0.08 0 0.08
"AF8" 0 0 0 0 0 0 0 0 0
"AF4" 0 0 0 0 0 0 0 0 0
"AFz" 0.01 0.01 0 0 0.01 0.01 0.01 0 0.01
"Fz" 0.87 0.87 0 0 0.87 0.87 0.87 0 0.87
"F2" 0.814 0.814 0 0 0.814 0.814 0.814 0 0.814
"F4" 0.442 0.442 0 0 0.442 0.442 0.442 0 0.442
"F6" 0.022 0.022 0 0 0.022 0.022 0.022 0 0.022
"F8" 0.58 0.58 0 0 0.58 0.58 0.58 0 0.58
"FT8" 0.274 0.274 0 0 0.274 0.274 0.274 0 0.274
"FC6" 0.744 0.744 0 0 0.744 0.744 0.744 0 0.744
"FC4" 0.534 0.534 0 0 0.534 0.534 0.534 0 0.534
"FC2" 0.072 0.072 0 0 0.072 0.072 0.072 0 0.072
"FCz" 0.374 0.374 0 0 0.374 0.374 0.374 0 0.374
"Cz" 0.02 0.02 0 0 0.02 0.02 0.02 0 0.02
"C2" 0.132 0.132 0 0 0.132 0.132 0.132 0 0.132
"C4" 0.232 0.232 0 0 0.232 0.232 0.232 0 0.232
"C6" 0.558 0.558 0 0 0.558 0.558 0.558 0 0.558
"T8" 0.692 0.692 0 0 0.692 0.692 0.692 0 0.692
"TP8" 0.104 0.104 0 0 0.104 0.104 0.104 0 0.104
"CP6" 0.522 0.522 0 0 0.522 0.522 0.522 0 0.522
"CP4" 0.246 0.246 0 0 0.246 0.246 0.246 0 0.246
"CP2" 0.888 0.888 0 0 0.888 0.888 0.888 0 0.888
"P2" 0.764 0.764 0 0 0.764 0.764 0.764 0 0.764
"P4" 0.988 0.988 0 0 0.988 0.988 0.988 0 0.988
"P6" 0.154 0.154 0 0 0.154 0.154 0.154 0 0.154
"P8" 0.336 0.336 0 0 0.336 0.336 0.336 0 0.336
"P10" 0.104 0.104 0 0 0.104 0.104 0.104 0 0.104
"PO8" 0.12 0.12 0 0 0.12 0.12 0.12 0 0.12
"PO4" 0.038 0.038 0 0 0.038 0.038 0.038 0 0.038
"O2" 0.118 0.118 0 0 0.118 0.118 0.118 0 0.118
