"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"Fp1" 0.84 0.84 0 0 0.84 0.84 0.86 0 0.86
"AF7" 0.7 0.72 0 0 0.7 0.72 0.72 0 0.72
"AF3" 0.18 0.18 0 0 0.18 0.18 0.18 0 0.18
"F1" 0.1 0.1 0 0 0.1 0.1 0.1 0 0.1
"F3" 0.24 0.24 0 0 0.24 0.24 0.24 0 0.24
"F5" 0.1 0.1 0 0 0.1 0.1 0.1 0 0.1
"F7" 0.06 0.06 0 0 0.06 0.06 0.06 0 0.06
"FT7" 0.12 0.12 0 0 0.12 0.12 0.12 0 0.12
"FC5" 0.34 0.34 0 0 0.34 0.34 0.34 0 0.34
"FC3" 0 0 0 0 0 0 0 0 0
"FC1" 0 0 0 0 0 0 0 0 0
"C1" 0.08 0.08 0 0 0.08 0.08 0.08 0 0.08
"C3" 0.06 0.06 0 0 0.06 0.06 0.06 0 0.06
"C5" 0.26 0.26 0 0 0.26 0.26 0.26 0 0.26
"T7" 0.96 0.96 0 0 0.96 0.96 0.96 0 0.96
"TP7" 0.88 0.88 0 0 0.88 0.88 0.88 0 0.88
"CP5" 1 0.98 0 0 1 0.98 1 0 1
"CP3" 0.9 0.9 0 0 0.9 0.9 0.9 0 0.9
"CP1" 0.98 0.96 0 0 0.98 0.96 0.98 0 0.98
"P1" 0.62 0.64 0 0 0.62 0.64 0.62 0 0.62
"P3" 0.1 0.1 0 0 0.1 0.1 0.1 0 0.1
"P5" 0.36 0.36 0 0 0.36 0.36 0.36 0 0.36
"P7" 0.22 0.24 0 0 0.22 0.24 0.24 0 0.24
"P9" 0.44 0.42 0 0 0.44 0.42 0.44 0 0.44
"PO7" 0.36 0.36 0 0 0.36 0.36 0.36 0 0.36
"PO3" 0.56 0.54 0 0 0.56 0.54 0.56 0 0.56
"O1" 0.66 0.68 0 0 0.66 0.68 0.66 0 0.66
"Iz" 0.22 0.2 0 0 0.22 0.2 0.2 0 0.2
"Oz" 0.62 0.64 0 0 0.62 0.64 0.62 0 0.62
"POz" 0.1 0.1 0 0 0.1 0.1 0.1 0 0.1
"Pz" 0.18 0.18 0 0 0.18 0.18 0.18 0 0.18
"CPz" 0.12 0.12 0 0 0.12 0.12 0.12 0 0.12
"Fpz" 0.38 0.36 0 0 0.38 0.36 0.36 0 0.36
"Fp2" 0.66 0.6 0 0 0.66 0.6 0.64 0 0.64
"AF8" 0 0 0 0 0 0 0 0 0
"AF4" 0.12 0.08 0 0 0.12 0.08 0.08 0 0.08
"AFz" 0.14 0.16 0 0 0.14 0.16 0.14 0 0.14
"Fz" 0.04 0.04 0 0 0.04 0.04 0.02 0 0.02
"F2" 0.08 0.08 0 0 0.08 0.08 0.08 0 0.08
"F4" 0.02 0.02 0 0 0.02 0.02 0.02 0 0.02
"F6" 0 0 0 0 0 0 0 0 0
"F8" 0.28 0.28 0 0 0.28 0.28 0.28 0 0.28
"FT8" 0.04 0.04 0 0 0.04 0.04 0.04 0 0.04
"FC6" 0.04 0.04 0 0 0.04 0.04 0.04 0 0.04
"FC4" 0.02 0.02 0 0 0.02 0.02 0.02 0 0.02
"FC2" 0.1 0.1 0 0 0.1 0.1 0.1 0 0.1
"FCz" 0.08 0.08 0 0 0.08 0.08 0.08 0 0.08
"Cz" 0.18 0.2 0 0 0.18 0.2 0.22 0 0.22
"C2" 0.7 0.7 0 0 0.7 0.7 0.7 0 0.7
"C4" 0.1 0.1 0 0 0.1 0.1 0.1 0 0.1
"C6" 0.2 0.2 0 0 0.2 0.2 0.2 0 0.2
"T8" 0.8 0.78 0 0 0.8 0.78 0.8 0 0.8
"TP8" 0.9 0.92 0 0 0.9 0.92 0.9 0 0.9
"CP6" 0.62 0.62 0 0 0.62 0.62 0.62 0 0.62
"CP4" 0.28 0.26 0 0 0.28 0.26 0.28 0 0.28
"CP2" 0.32 0.32 0 0 0.32 0.32 0.32 0 0.32
"P2" 0.22 0.24 0 0 0.22 0.24 0.22 0 0.22
"P4" 0.08 0.1 0 0 0.08 0.1 0.1 0 0.1
"P6" 0 0 0 0 0 0 0 0 0
"P8" 0.04 0.04 0 0 0.04 0.04 0.04 0 0.04
"P10" 0.16 0.16 0 0 0.16 0.16 0.16 0 0.16
"PO8" 0.06 0.06 0 0 0.06 0.06 0.06 0 0.06
"PO4" 0 0 0 0 0 0 0 0 0
"O2" 0.08 0.1 0 0 0.08 0.1 0.1 0 0.1
