"ACME_control" "ACME_treated" "ADE_control" "ADE_treated" "Prop_Mediated_control" "Prop_Mediated_treated" "ACME_average" "ADE_average" "Prop_Mediated_average"
"Fp1" 0.2 0 0.4 0 0.2 0 0.2 0.2 0.2
"AF7" 0.2 0 0.4 0.2 0.4 0.2 0 0.2 0.2
"AF3" 0.2 0.2 0 0 0.2 0.2 0.2 0 0.2
"F1" 0 0.4 0.2 0.2 0.2 0.2 0.2 0.2 0.4
"F3" 0.8 0.6 0.2 0.2 0.6 0.4 1 0.2 0.8
"F5" 0.6 0.8 0.2 0.2 0.4 1 0.8 0.2 0.6
"F7" 0.4 0.6 0.2 0 0.2 0.4 0.6 0.2 0.4
"FT7" 0.4 0 0 0 0.4 0 0.2 0 0.2
"FC5" 0.4 0.4 0 0 0.4 0.4 0.4 0 0.4
"FC3" 0.8 0.6 0 0 0.8 0.6 0.6 0 0.6
"FC1" 0.6 0.2 0 0 0.6 0.2 0.4 0 0.4
"C1" 0 0.8 0 0 0 0.8 0.6 0 0.6
"C3" 0.8 0.6 0.2 0.2 1 0.8 0.6 0.2 0.8
"C5" 1 0.2 0.2 0.4 0.8 0.4 0.4 0.2 0.2
"T7" 0.6 0.6 0.2 0.2 0.8 0.4 1 0.2 0.8
"TP7" 1 0.8 0 0 1 0.8 1 0 1
"CP5" 0.2 0 0 0 0.2 0 0 0 0
"CP3" 0.6 0.6 0.2 0.2 0.8 0.8 0.8 0.2 1
"CP1" 0.6 0.6 0 0 0.6 0.6 0.4 0 0.4
"P1" 0 0.8 0.4 0.2 0.4 0.8 0 0.2 0.4
"P3" 0.6 0.6 0.2 0.2 0.8 0.4 0.6 0.2 0.8
"P5" 0.4 0.4 0.2 0.2 0.6 0.2 0.4 0.2 0.6
"P7" 1 0.6 0 0 1 0.6 0.6 0 0.6
"P9" 0 0.2 0 0 0 0.2 0 0 0
"PO7" 0.8 0.8 0.2 0.4 1 0.6 0.6 0.4 0.8
"PO3" 0.6 0.6 0 0 0.6 0.6 0.4 0 0.4
"O1" 0 1 0.2 0.4 0.2 0.8 0.2 0.4 0.4
"Oz" 0.2 0 0 0.6 0.4 0.2 0.4 0.2 0.6
"POz" 0 0.4 0 0 0 0.4 0.4 0 0.4
"Pz" 0.2 0.2 0.2 0.2 0.4 0.4 0.2 0.2 0.4
"CPz" 0.8 0.4 0.4 0 1 0.6 0.8 0.4 1
"Fpz" 0.2 0.4 0.6 0 0.8 0.2 0.6 0.2 0.4
"Fp2" 1 0.4 0.2 0.2 0.8 0.6 0.6 0.2 0.4
"AF8" 0.8 0.8 0.4 0.4 0.8 0.8 1 0.4 1
"AF4" 0.2 1 0.2 0.2 0.2 1 0.2 0.2 0.2
"AFz" 0.2 0.2 0.2 0.2 0.2 0.2 0 0.2 0
"Fz" 0 0 0 0.2 0 0 0.2 0 0.2
"F2" 1 0.4 0.2 0.2 0.8 0.6 0.6 0.2 0.8
"F4" 0.2 0.8 0.2 0.2 0.4 1 0.6 0.2 0.8
"F6" 0.6 0.4 0 0 0.6 0.4 0.4 0 0.4
"F8" 0.8 1 0.2 0.2 0.6 0.8 0.8 0.2 0.6
"FT8" 0.4 0.6 0 0 0.4 0.6 0.8 0 0.8
"FC6" 0.4 0.2 0.2 0.2 0.4 0.2 0.2 0.2 0.2
"FC4" 0.6 0.4 0 0 0.6 0.4 0.6 0 0.6
"FC2" 0.2 0.6 0.2 0.2 0.4 0.8 0.2 0.2 0.4
"FCz" 1 0.2 0 0 1 0.2 0.6 0 0.6
"Cz" 0 0.4 0 0 0 0.4 0 0 0
"C2" 0.6 0.2 0 0 0.6 0.2 0.2 0 0.2
"C4" 0.8 0.8 0.2 0 0.8 0.8 0.8 0 0.8
"C6" 0.8 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.8
"T8" 0 0 0.6 0.6 0.6 0.6 0 0.6 0.6
"TP8" 0.6 0 0.2 0.2 0.6 0 0 0.2 0
"CP6" 1 0.8 0 0 1 0.8 1 0 1
"CP4" 1 0 0 0 1 0 0 0 0
"CP2" 0.6 0.4 0 0 0.6 0.4 0.4 0 0.4
"P2" 0.8 0.6 0.2 0.2 0.6 0.8 0.6 0.2 0.4
"P4" 0.8 0 0.2 0.2 1 0.2 0.2 0.2 0.4
"P6" 0.8 0.8 0.2 0.2 1 0.6 0.8 0.2 1
"P8" 0 1 0.2 0.6 0.2 0.8 0 0.2 0.2
"P10" 0 0 0.2 0.2 0.2 0.2 0 0.2 0.2
"PO8" 0.4 0.2 0.4 0.4 0.8 0.2 0 0.4 0.4
"PO4" 0.6 0.8 0.4 0.4 1 0.8 0.6 0.4 1
"O2" 0.6 1 0 0 0.6 1 0.8 0 0.8
