TrialN,Sample,BlockN,StimType,rawRT,corrNT,corrTG,ITI,RT
1,6571,1,0,NaN,1,NaN,0.7978515625,NaN
2,7388,1,0,NaN,1,NaN,0.7998046875,NaN
3,8207,1,0,NaN,1,NaN,0.7998046875,NaN
4,9026,1,0,NaN,1,NaN,0.7998046875,NaN
5,9845,1,0,NaN,1,NaN,0.7998046875,NaN
6,10664,1,0,NaN,1,NaN,0.7998046875,NaN
7,11483,1,0,NaN,1,NaN,0.7998046875,NaN
8,12302,1,0,NaN,1,NaN,0.798828125,NaN
9,13120,1,0,NaN,1,NaN,0.7998046875,NaN
10,13939,1,0,NaN,1,NaN,0.7998046875,NaN
11,14758,1,0,NaN,1,NaN,0.7998046875,NaN
12,15577,1,0,NaN,1,NaN,0.7998046875,NaN
13,16396,1,0,NaN,1,NaN,0.7998046875,NaN
14,17215,1,0,NaN,1,NaN,0.7998046875,NaN
15,18034,1,1,NaN,NaN,1,1.119140625,1.302734375
16,19180,1,0,0.18359375,1,NaN,0.7998046875,NaN
17,19999,1,0,NaN,1,NaN,0.7998046875,NaN
18,20818,1,0,NaN,1,NaN,0.7998046875,NaN
19,21637,1,0,NaN,1,NaN,0.7998046875,NaN
20,22456,1,0,NaN,1,NaN,0.7998046875,NaN
21,23275,1,0,NaN,1,NaN,0.7998046875,NaN
22,24094,1,0,NaN,1,NaN,0.798828125,NaN
23,24912,1,0,NaN,1,NaN,0.7998046875,NaN
24,25731,1,0,NaN,1,NaN,0.7998046875,NaN
25,26550,1,0,NaN,1,NaN,0.7998046875,NaN
26,27369,1,1,NaN,NaN,1,1.1201171875,1.3427734375
27,28516,1,0,0.22265625,1,NaN,0.798828125,NaN
28,29334,1,0,NaN,1,NaN,0.7998046875,NaN
29,30153,1,0,NaN,1,NaN,0.7998046875,NaN
30,30972,1,0,NaN,1,NaN,0.7998046875,NaN
31,31791,1,0,NaN,1,NaN,0.7998046875,NaN
32,32610,1,0,NaN,1,NaN,0.7998046875,NaN
33,33429,1,1,NaN,NaN,1,1.119140625,1.4091796875
34,34575,1,0,0.2900390625,1,NaN,0.7998046875,NaN
35,35394,1,0,NaN,1,NaN,0.7998046875,NaN
36,36213,1,0,NaN,1,NaN,0.7998046875,NaN
37,37032,1,0,NaN,1,NaN,0.7998046875,NaN
38,37851,1,0,NaN,1,NaN,0.7998046875,NaN
39,38670,1,0,NaN,1,NaN,0.7998046875,NaN
40,39489,1,0,NaN,1,NaN,0.7998046875,NaN
41,40308,1,0,NaN,1,NaN,0.798828125,NaN
42,41126,1,0,NaN,1,NaN,0.7998046875,NaN
43,41945,1,0,NaN,1,NaN,0.7998046875,NaN
44,42764,1,1,NaN,NaN,1,1.1201171875,1.43359375
45,43911,1,0,0.3134765625,1,NaN,0.7998046875,NaN
46,44730,1,0,NaN,1,NaN,0.798828125,NaN
47,45548,1,0,NaN,1,NaN,0.7998046875,NaN
48,46367,1,0,NaN,1,NaN,0.7998046875,NaN
49,47186,1,0,NaN,1,NaN,0.7998046875,NaN
50,48005,1,0,NaN,1,NaN,0.7998046875,NaN
51,48824,1,0,NaN,1,NaN,0.7998046875,NaN
52,49643,1,0,NaN,1,NaN,0.7998046875,NaN
53,50462,1,0,NaN,1,NaN,0.7998046875,NaN
54,51281,1,0,NaN,1,NaN,0.7998046875,NaN
55,52100,1,1,NaN,NaN,1,1.119140625,1.30078125
56,53246,1,0,0.181640625,1,NaN,0.7998046875,NaN
57,54065,1,0,NaN,1,NaN,0.7998046875,NaN
58,54884,1,0,NaN,1,NaN,0.7998046875,NaN
59,55703,1,0,NaN,1,NaN,0.798828125,NaN
60,56521,1,0,NaN,1,NaN,0.7998046875,NaN
61,57340,1,0,NaN,1,NaN,0.7998046875,NaN
62,58159,1,0,NaN,1,NaN,0.7998046875,NaN
63,58978,1,0,NaN,1,NaN,0.7998046875,NaN
64,59797,1,0,NaN,1,NaN,0.7998046875,NaN
65,60616,1,0,NaN,1,NaN,0.7998046875,NaN
66,61435,1,0,NaN,1,NaN,0.7998046875,NaN
67,62254,1,0,NaN,1,NaN,0.7998046875,NaN
68,63073,1,1,NaN,NaN,1,1.119140625,1.240234375
69,64219,1,0,0.12109375,1,NaN,0.7998046875,NaN
70,65038,1,0,NaN,1,NaN,0.7998046875,NaN
71,65857,1,0,NaN,1,NaN,0.7998046875,NaN
72,66676,1,0,NaN,1,NaN,0.7998046875,NaN
73,67495,1,0,NaN,1,NaN,0.798828125,NaN
74,68313,1,0,NaN,1,NaN,0.7998046875,NaN
75,69132,1,1,NaN,NaN,1,1.1201171875,1.4169921875
76,70279,1,0,0.296875,1,NaN,0.7998046875,NaN
77,71098,1,0,NaN,1,NaN,0.7998046875,NaN
78,71917,1,0,NaN,1,NaN,0.798828125,NaN
79,72735,1,0,NaN,1,NaN,0.7998046875,NaN
80,73554,1,0,NaN,1,NaN,0.7998046875,NaN
81,74373,1,0,NaN,1,NaN,0.7998046875,NaN
82,75192,1,0,NaN,1,NaN,0.7998046875,NaN
83,76011,1,1,NaN,NaN,1,1.119140625,1.29296875
84,77157,1,0,0.173828125,1,NaN,0.7998046875,NaN
85,77976,1,0,NaN,1,NaN,0.7998046875,NaN
86,78795,1,0,NaN,1,NaN,0.7998046875,NaN
87,79614,1,0,NaN,1,NaN,0.7998046875,NaN
88,80433,1,0,NaN,1,NaN,0.7998046875,NaN
89,81252,1,0,NaN,1,NaN,0.7998046875,NaN
90,82071,1,1,NaN,NaN,1,1.119140625,1.421875
91,83217,1,0,0.302734375,1,NaN,0.7998046875,NaN
92,84036,1,0,NaN,1,NaN,0.7998046875,NaN
93,84855,1,0,NaN,1,NaN,0.7998046875,NaN
94,85674,1,0,NaN,1,NaN,0.7998046875,NaN
95,86493,1,0,NaN,1,NaN,0.7998046875,NaN
96,87312,1,0,NaN,1,NaN,0.7998046875,NaN
97,88131,1,0,NaN,1,NaN,0.798828125,NaN
98,88949,1,0,NaN,1,NaN,0.7998046875,NaN
99,89768,1,0,NaN,1,NaN,0.7998046875,NaN
