TrialN,Sample,BlockN,StimType,rawRT,corrNT,corrTG,ITI,RT
1,7480,1,0,NaN,1,NaN,0.7978515625,NaN
2,8297,1,0,NaN,1,NaN,0.7998046875,NaN
3,9116,1,0,NaN,1,NaN,0.7998046875,NaN
4,9935,1,0,NaN,1,NaN,0.7998046875,NaN
5,10754,1,0,NaN,1,NaN,0.7998046875,NaN
6,11573,1,0,NaN,1,NaN,0.7998046875,NaN
7,12392,1,0,NaN,1,NaN,0.7998046875,NaN
8,13211,1,0,NaN,1,NaN,0.798828125,NaN
9,14029,1,1,NaN,NaN,1,1.1201171875,1.162109375
10,15176,1,0,0.0419921875,1,NaN,0.7998046875,NaN
11,15995,1,0,NaN,1,NaN,0.7998046875,NaN
12,16814,1,0,NaN,1,NaN,0.798828125,NaN
13,17632,1,0,NaN,1,NaN,0.7998046875,NaN
14,18451,1,0,NaN,1,NaN,0.7998046875,NaN
15,19270,1,0,NaN,1,NaN,0.7998046875,NaN
16,20089,1,0,NaN,1,NaN,0.7998046875,NaN
17,20908,1,0,NaN,1,NaN,0.7998046875,NaN
18,21727,1,1,NaN,NaN,1,1.119140625,1.265625
19,22873,1,0,0.146484375,1,NaN,0.7998046875,NaN
20,23692,1,0,NaN,1,NaN,0.7998046875,NaN
21,24511,1,0,NaN,1,NaN,0.7998046875,NaN
22,25330,1,0,NaN,1,NaN,0.7998046875,NaN
23,26149,1,0,NaN,1,NaN,0.798828125,NaN
24,26967,1,0,NaN,1,NaN,0.7998046875,NaN
25,27786,1,0,NaN,1,NaN,0.7998046875,NaN
26,28605,1,0,NaN,1,NaN,0.7998046875,NaN
27,29424,1,0,NaN,1,NaN,0.7998046875,NaN
28,30243,1,0,NaN,1,NaN,0.7998046875,NaN
29,31062,1,0,NaN,1,NaN,0.7998046875,NaN
30,31881,1,0,NaN,1,NaN,0.7998046875,NaN
31,32700,1,1,NaN,NaN,1,1.119140625,1.185546875
32,33846,1,0,0.06640625,1,NaN,0.7998046875,NaN
33,34665,1,0,NaN,1,NaN,0.7998046875,NaN
34,35484,1,0,NaN,1,NaN,0.7998046875,NaN
35,36303,1,0,NaN,1,NaN,0.798828125,NaN
36,37121,1,0,NaN,1,NaN,0.7998046875,NaN
37,37940,1,0,NaN,1,NaN,0.7998046875,NaN
38,38759,1,0,NaN,1,NaN,0.7998046875,NaN
39,39578,1,0,NaN,1,NaN,0.7998046875,NaN
40,40397,1,0,NaN,1,NaN,0.7998046875,NaN
41,41216,1,0,NaN,1,NaN,0.7998046875,NaN
42,42035,1,0,NaN,1,NaN,0.798828125,NaN
43,42853,1,0,NaN,1,NaN,0.7998046875,NaN
44,43672,1,1,NaN,NaN,1,1.1201171875,1.212890625
45,44819,1,0,0.0927734375,1,NaN,0.7998046875,NaN
46,45638,1,0,NaN,1,NaN,0.798828125,NaN
47,46456,1,0,NaN,1,NaN,0.7998046875,NaN
48,47275,1,0,NaN,1,NaN,0.7998046875,NaN
49,48094,1,0,NaN,1,NaN,0.7998046875,NaN
50,48913,1,0,NaN,1,NaN,0.7998046875,NaN
51,49732,1,0,NaN,1,NaN,0.7998046875,NaN
52,50551,1,0,NaN,1,NaN,0.7998046875,NaN
53,51370,1,0,NaN,1,NaN,0.798828125,NaN
54,52188,1,0,NaN,1,NaN,0.7998046875,NaN
55,53007,1,0,NaN,1,NaN,0.7998046875,NaN
56,53826,1,0,NaN,1,NaN,0.7998046875,NaN
57,54645,1,0,NaN,1,NaN,0.7998046875,NaN
58,55464,1,1,NaN,NaN,1,1.119140625,1.400390625
59,56610,1,0,0.28125,1,NaN,0.7998046875,NaN
60,57429,1,0,NaN,1,NaN,0.7998046875,NaN
61,58248,1,0,NaN,1,NaN,0.7998046875,NaN
62,59067,1,0,NaN,1,NaN,0.7998046875,NaN
63,59886,1,0,NaN,1,NaN,0.7998046875,NaN
64,60705,1,0,NaN,1,NaN,0.798828125,NaN
65,61523,1,0,NaN,1,NaN,0.7998046875,NaN
66,62342,1,0,NaN,1,NaN,0.7998046875,NaN
67,63161,1,0,NaN,1,NaN,0.7998046875,NaN
68,63980,1,0,NaN,1,NaN,0.7998046875,NaN
69,64799,1,0,NaN,1,NaN,0.7998046875,NaN
70,65618,1,1,NaN,NaN,0,1.119140625,NaN
71,66764,1,0,NaN,1,NaN,0.7998046875,NaN
72,67583,1,0,NaN,1,NaN,0.7998046875,NaN
73,68402,1,0,NaN,1,NaN,0.7998046875,NaN
74,69221,1,0,NaN,1,NaN,0.7998046875,NaN
75,70040,1,0,NaN,1,NaN,0.798828125,NaN
76,70858,1,0,NaN,1,NaN,0.7998046875,NaN
77,71677,1,1,NaN,NaN,1,1.1201171875,1.16015625
